
trp_multiplayer_profile_troop_male|멀티플레이어 프로필 병력 남성
trp_multiplayer_profile_troop_male_pl|멀티플레이어 프로필 병력 남성
trp_multiplayer_profile_troop_female|멀티플레이어 프로필 병력 여성
trp_multiplayer_profile_troop_female_pl|멀티플레이어 프로필 병력 여성
trp_temp_troop|임시 부대
trp_temp_troop_pl|임시 부대
trp_find_item_cheat|아이템 치트 찾기
trp_find_item_cheat_pl|아이템 치트 찾기
trp_random_town_sequence|임의 도시 순서
trp_random_town_sequence_pl|임의 도시 순서
trp_tournament_participants|경기 참가자
trp_tournament_participants_pl|경기 참가자
trp_tutorial_maceman|철퇴병
trp_tutorial_maceman_pl|철퇴병
trp_tutorial_archer|궁수
trp_tutorial_archer_pl|궁수
trp_tutorial_swordsman|검사
trp_tutorial_swordsman_pl|검사
trp_novice_fighter|수습 전사
trp_novice_fighter_pl|수습 전사
trp_regular_fighter|전사
trp_regular_fighter_pl|일반 전사
trp_veteran_fighter|숙련 전사
trp_veteran_fighter_pl|숙련 전사
trp_champion_fighter|챔피언
trp_champion_fighter_pl|챔피언
trp_arena_training_fighter_1|수습 전사
trp_arena_training_fighter_1_pl|수습 전사
trp_arena_training_fighter_2|수습 전사
trp_arena_training_fighter_2_pl|수습 전사
trp_arena_training_fighter_3|일반 전사
trp_arena_training_fighter_3_pl|일반 전사
trp_arena_training_fighter_4|일반 전사
trp_arena_training_fighter_4_pl|일반 전사
trp_arena_training_fighter_5|일반 전사
trp_arena_training_fighter_5_pl|일반 전사
trp_arena_training_fighter_6|숙련 전사
trp_arena_training_fighter_6_pl|숙련 전사
trp_arena_training_fighter_7|숙련 전사
trp_arena_training_fighter_7_pl|숙련 전사
trp_arena_training_fighter_8|숙련 전사
trp_arena_training_fighter_8_pl|숙련 전사
trp_arena_training_fighter_9|챔피언
trp_arena_training_fighter_9_pl|챔피언
trp_arena_training_fighter_10|챔피언
trp_arena_training_fighter_10_pl|챔피언
trp_cattle|소
trp_cattle_pl|소
trp_farmer|농부
trp_farmer_pl|농부
trp_unsullied|무결병
trp_unsullied_pl|무결병
trp_veteran_unsullied|숙련된 무결병
trp_veteran_unsullied_pl|숙련된 무결병
trp_goldcloaks|'황금 망토단(Gold Cloaks)' 킹스랜딩 도시경비대
trp_goldcloaks_pl|'황금 망토단(Gold Cloaks)' 킹스랜딩 도시경비대
trp_veteran_goldcloaks|숙련된 황금 망토단(Gold Cloaks)
trp_veteran_goldcloaks_pl|숙련된 황금 망토단(Gold Cloaks)
trp_townsman|주민
trp_townsman_pl|주민
trp_watchman|경비병
trp_watchman_pl|경비병
trp_shepherd|양치기
trp_shepherd_pl|양치기
trp_caravan_guard|시종
trp_caravan_guard_pl|시종
trp_hired_blade|방랑 기사
trp_hired_blade_pl|방랑 기사
trp_mercenary_swordsman|서약 기사
trp_mercenary_swordsman_pl|서약 기사
trp_frisian_warrior|용병
trp_frisian_warrior_pl|용병
trp_regular_sailors|선원
trp_regular_sailors_pl|선원
trp_sellsail|해상 용병
trp_sellsail_pl|해상 용병
trp_sellsail2|숙련된 해상 용병
trp_sellsail2_pl|숙련된 해상 용병
trp_mercenary_crossbowman|궁병
trp_mercenary_crossbowman_pl|궁병
trp_slingers|에소스 투척병
trp_slingers_pl|에소스 투척병
trp_mercenary_horseman|자유 기수
trp_mercenary_horseman_pl|자유 기수
trp_mercenary_leader|용병 대장
trp_mercenary_leader_pl|용병 대장
trp_mercenary_skirmisher|첩자
trp_mercenary_skirmisher_pl|첩자들
trp_mercenary_cavalry|숙련된 자유 기수
trp_mercenary_cavalry_pl|숙련된 자유 기수
trp_mercenaries_end|최정예 용병
trp_mercenaries_end_pl|최정예 용병
trp_local_lord|영주
trp_local_lord_pl|영주
trp_local_lord_mounted|영주
trp_local_lord_mounted_pl|영주
trp_dornish_peasant|도른인 소작농
trp_dornish_peasant_pl|도른인 소작농
trp_dornish_recruit|도른인 징집병
trp_dornish_recruit_pl|도른인 징집병
trp_dornish_archer|도른인 궁병
trp_dornish_archer_pl|도른인 궁병
trp_dornish_spearman|도른인 창병
trp_dornish_spearman_pl|도른인 창병
trp_dornish_skirmisher|도른인 척후병
trp_dornish_skirmisher_pl|도른인 척후병
trp_dornish_sand_scout|샌드 정찰병
trp_dornish_sand_scout_pl|샌드 정찰병
trp_dornish_spearman_vet|도른인 숙련된 창병
trp_dornish_spearman_vet_pl|도른인 숙련된 창병
trp_dornish_sand_warrior|샌드 전사
trp_dornish_sand_warrior_pl|샌드 전사
trp_dornish_sand_cavalry|샌드 기병
trp_dornish_sand_cavalry_pl|샌드 기병
trp_dornish_spearman_heavy|도른인 중창병
trp_dornish_spearman_heavy_pl|도른인 중창병
trp_dornish_hornman|도른인 군악병
