trp_multiplayer_profile_troop_male|multiplayer profile troop male
trp_multiplayer_profile_troop_male_pl|multiplayer profile troop male
trp_multiplayer_profile_troop_female|multiplayer profile troop female
trp_multiplayer_profile_troop_female_pl|multiplayer profile troop female
trp_temp_troop|Temp Troop
trp_temp_troop_pl|Temp Troop
trp_find_item_cheat|find item cheat
trp_find_item_cheat_pl|find item cheat
trp_zann_invasion_troop|zann invasion troop
trp_zann_invasion_troop_pl|zann invasion troop
trp_random_town_sequence|Random Town Sequence
trp_random_town_sequence_pl|Random Town Sequence
trp_tournament_participants|Tournament Participants
trp_tournament_participants_pl|Tournament Participants
trp_tutorial_maceman|Maceman
trp_tutorial_maceman_pl|Maceman
trp_tutorial_archer|Archer
trp_tutorial_archer_pl|Archer
trp_tutorial_swordsman|Swordsman
trp_tutorial_swordsman_pl|Swordsman
trp_novice_fighter|Novice Fighter
trp_novice_fighter_pl|Novice Fighters
trp_regular_fighter|Regular Fighter
trp_regular_fighter_pl|Regular Fighters
trp_veteran_fighter|Veteran Fighter
trp_veteran_fighter_pl|Veteran Fighters
trp_champion_fighter|Champion Fighter
trp_champion_fighter_pl|Champion Fighters
trp_giant_novice_fighter|Novice Fighter
trp_giant_novice_fighter_pl|Novice Fighters
trp_giant_regular_fighter|Regular Fighter
trp_giant_regular_fighter_pl|Regular Fighters
trp_giant_veteran_fighter|Veteran Fighter
trp_giant_veteran_fighter_pl|Veteran Fighters
trp_giant_champion_fighter|Champion Fighter
trp_giant_champion_fighter_pl|Champion Fighters
trp_dwarf_champion_fighter|Dwarf Fighter
trp_dwarf_champion_fighter_pl|Dwarf Fighters
trp_elf_champion_fighter|Elven Fighter
trp_elf_champion_fighter_pl|Elven Fighters
trp_arena_training_fighter_1|Novice Fighter
trp_arena_training_fighter_1_pl|Novice Fighters
trp_arena_training_fighter_2|Novice Fighter
trp_arena_training_fighter_2_pl|Novice Fighters
trp_arena_training_fighter_3|Regular Fighter
trp_arena_training_fighter_3_pl|Regular Fighters
trp_arena_training_fighter_4|Regular Fighter
trp_arena_training_fighter_4_pl|Regular Fighters
trp_arena_training_fighter_5|Regular Fighter
trp_arena_training_fighter_5_pl|Regular Fighters
trp_arena_training_fighter_6|Veteran Fighter
trp_arena_training_fighter_6_pl|Veteran Fighters
trp_arena_training_fighter_7|Veteran Fighter
trp_arena_training_fighter_7_pl|Veteran Fighters
trp_arena_training_fighter_8|Veteran Fighter
trp_arena_training_fighter_8_pl|Veteran Fighters
trp_arena_training_fighter_9|Champion Fighter
trp_arena_training_fighter_9_pl|Champion Fighters
trp_arena_training_fighter_10|Champion Fighter
trp_arena_training_fighter_10_pl|Champion Fighters
trp_cattle|Cattle
trp_cattle_pl|Cattle
trp_farmer|Farmer
trp_farmer_pl|Farmers
trp_townsman|Townsman
trp_townsman_pl|Townsmen
trp_k01_tol_recruit|Tolranian Recruit
trp_k01_tol_recruit_pl|Tolranian Recruits
trp_k01_tol_footman|Tolranian Footman
trp_k01_tol_footman_pl|Tolranian Footmen
trp_k01_tol_bowman|Tolranian Bowman
trp_k01_tol_bowman_pl|Tolranian Bowmen
trp_k01_tol_longbowman|Tolranian Longbowman
trp_k01_tol_longbowman_pl|Tolranian Longbowmen
trp_k01_tol_vetlongbowman|Tolranian Veteran Longbowman
trp_k01_tol_vetlongbowman_pl|Tolranian Veteran Longbowmen
trp_k01_tol_archer|Tolranian Archer
trp_k01_tol_archer_pl|Tolranian Archers
trp_k01_tol_headhunter|Tolranian Headhunter
trp_k01_tol_headhunter_pl|Tolranian Headhunters
trp_k01_tol_trainedfootman|Tolranian Trained Footman
trp_k01_tol_trainedfootman_pl|Tolranian Trained Footmen
trp_k01_tol_vetfootman|Tolranian Veteran Footman
trp_k01_tol_vetfootman_pl|Tolranian Veteran Footmen
trp_k01_tol_hacker|Tolranian Hacker
trp_k01_tol_hacker_pl|Tolranian Hackers
trp_k01_tol_kingsguard|Tolranian King's Guard
trp_k01_tol_kingsguard_pl|Tolranian King's Guards
trp_k01_tol_kingsman|Tolranian Kingsman
trp_k01_tol_kingsman_pl|Tolranian Kingsmen
trp_k01_tol_messenger|Tolranian Messenger
