
qstr_You_have_equipped_an|이 종족으로는 사용할 수 없는 아이템을 장비하고 있습니다. 세계 지도로 이동할 때마다 가방으로 돌아가지만, 빈 공간이 없으면 사라집니다.
qstr_Restricted_Item|사용할 수 없는 아이템
qstr_{reg1}.0|{reg1}.0
qstr_{reg1}.00{reg2}|{reg1}.00{reg2}
qstr_{reg1}.0{reg2}|{reg1}.0{reg2}
qstr_{reg1}.{reg2}|{reg1}.{reg2}
qstr_Perisno_v{s1}_|페리스노 v{s1} 
qstr_Next_Page|다음 장으로
qstr_Game_Rules:^|게임 규칙:^
qstr_0|0
qstr_Show_game_rules|게임 규칙 보기
qstr_Continue...|계속...
qstr_Candidate_#1:_{s1}|후보자 #1: {s1}
qstr_Candidate_#2:_{s1}|후보자 #2: {s1}
qstr_{s3}_of_{s4}_wishes_|{s4}의 {s3}은(는) 새로운 사령관을 선택하고자 그의 조언자를 초대합니다. {s1} 그리고 {s2}이(가) 후보자 입니다.
qstr_Who_do_you_wish_to_s|누구를 지지하고 싶습니까?
qstr_{s1}_gives_his_suppo|{s1}은(는) {s2}을(를) 지지했습니다.
qstr_Number_of_Supporters|지지자 수: {reg0}
qstr_{s2}_has_heard_his_v|{s2}는(은) 그의 조언자의 조언을 들었습니다. 그는 {s1}을(를) {s3}의 사령관으로 선택했습니다.
qstr_Action|행동
qstr_Mount|승마
qstr_Attack_Type|공격 형태
qstr_Stand_Ground|정지
qstr_Charge|돌격
qstr_Follow_Me|나를 따르라
qstr_Hold_This_Position|대기
qstr_Spread_Out|산개
qstr_Stand_Closer|밀집
qstr_Fall_Back|물러나라
qstr_Advance|진군하라
qstr_Dismount|하마명령
qstr_Fire_At_Will|자유롭게 쏴라
qstr_Hold_Your_Fire|사격 중지
qstr_Use_Blunt_Weapons|둔기를 사용하라
qstr_Use_Any_Weapon|모든 무기를 사용하라
qstr_Ready|대기
qstr_Wounded|부상
qstr_Dead|사망
qstr_Number_of_men_knocke|쓰러진 병사 수: {reg1}
qstr_Number_of_men_left:_|살아남은 병사 수: {reg1}
qstr_Opponents_Beaten:_{r|쓰러진 상대방 수: {reg1}
qstr_Opponents_Remaining:|남은 상대방 수: {reg1}
qstr_Remain_in_retirement|모험에서 은퇴한다.
qstr_Go_back_to_the_adven|모험을 계속한다.
qstr_You_have_retired_at_|당신은 {reg5}일 동안 모험을 하였고 레벨 {reg4}에 은퇴하였습니다.
qstr_Effect_on_Score|점수에 미치는 영향
qstr_Settlements_owned_by|소유한 정착지: {reg0}
qstr_Friendly_Settlements|친한 정착지: {reg0}
qstr_Hostile_Settlements:|적대적인 정착지: {reg0}
qstr_Friendly_Lords:_{reg|우호적인 군주들: {reg0}
qstr_Enemy_Lords:_{reg0}|적대적인 군주들: {reg0}
qstr_Victories:_{reg0}|승리: {reg0}
qstr_Defeats:_{reg0}|패배: {reg0}
qstr_Quests_Completed:_{r|완료한 임무: {reg0}
qstr_Companions_Found:_{r|발견한 동료: {reg0}
qstr_Companions_Lost/Depa|상실/떠나간 동료: {reg0}
qstr_Wealth:_{reg0}_aurum|재산: {reg0} 오럼
qstr_Inventory:_{reg0}_au|가방: {reg0} 오럼
qstr_Renown:_{reg0}|명성: {reg0}
qstr_Experience:_{reg0}|경험치: {reg0}
qstr_Days_Passed:_{reg0}|경과 일수: {reg0}
qstr_Difficulty:_{reg0}%|난이도: {reg0}%
qstr_TOTAL_SCORE:_{reg0}|총 점수: {reg0}
qstr_unknown_yet|아직도 불명임
qstr_tomorrow|내일
qstr_Next_Payday:_{s22}|다음 지불일: {s22}
qstr_{s0}__{s50}_|{s0} ({s50})
qstr_None|없음
qstr_Wages_for_{s0}__you_|{s0}의 임금 (당신은 {reg7} 오럼을 지불해야함):
qstr_Staff:|직원:
qstr_Earlier_cash:|이전의 재산:
qstr_New_cash:|새로운 재산:
qstr_Done|완료
qstr_Name:_{s1}^Level:_{r|이름: {s1}^레벨: {reg1}
qstr_{s1}^HP:_{reg1}/{reg|{s1}^HP: {reg1}/{reg2}
qstr_{s1}|{s1}
qstr_Weapon_upgrade_setti|무기 업그레이드 설정:
qstr_Apply_to_everyone|모두에게 적용하기
qstr_Upgrade_armor_|갑옷 업그레이드
qstr_Upgrade_horse_|말을 업그레이드
qstr_Select_your_domestic|국내 정책을 선택해 주십시오.
qstr_Centralization:|중앙 집권화:
qstr_Aristocracy:|귀족제:
qstr_Serfdom:|농노제:
qstr_Mercantilism:|중상주의:
qstr_High_centralization_|중앙 집권화는 세금 징수의 비효율을 감소시킵니다. 이것은 지배자와 가신 사이의 관계를 저해시킵니다.
qstr_High_aristocracy_wil|귀족제는 왕과 가신 사이의 관계를 개선시키며, 가신이 보다 큰 부대를 소유하지만, 교역은 쇠퇴합니다.
qstr_High_serfdom_reduces|농노제는 세금 징수의 비효율을 감소시키며, 가신은 보다 큰 부대를 유지하지만, 사기가 감소하기 쉬워집니다.
qstr_Mercantilistic_polic|중상주의 정책은 수출을 최대화함과 동시에 수입을 최소화시켜서 산업의 정부규제를 강화합니다.
qstr_Cancel|취소하기
qstr_Dictate_the_peace_te|평화 조건을 지시
