
trp_multiplayer_profile_troop_male|"multiplayer profile troop male"
trp_multiplayer_profile_troop_male_pl|"multiplayer profile troop male"
trp_multiplayer_profile_troop_female|"multiplayer profile troop female"
trp_multiplayer_profile_troop_female_pl|"multiplayer profile troop female"
trp_temp_troop|"Temp Troop"
trp_temp_troop_pl|"Temp Troop"
trp_find_item_cheat|"find item cheat"
trp_find_item_cheat_pl|"find item cheat"
trp_zann_invasion_troop|"zann invasion troop"
trp_zann_invasion_troop_pl|"zann invasion troop"
trp_random_town_sequence|"Random Town Sequence"
trp_random_town_sequence_pl|"Random Town Sequence"
trp_tournament_participants|"Tournament Participants"
trp_tournament_participants_pl|"Tournament Participants"
trp_tutorial_maceman|"철퇴 잡이"
trp_tutorial_maceman_pl|"철퇴 잡이"
trp_tutorial_archer|"활잡이"
trp_tutorial_archer_pl|"활잡이"
trp_tutorial_swordsman|"칼잡이"
trp_tutorial_swordsman_pl|"칼잡이"
trp_novice_fighter|"신입 전사"
trp_novice_fighter_pl|"신입 전사"
trp_regular_fighter|"정규 전사"
trp_regular_fighter_pl|"정규 전사"
trp_veteran_fighter|"숙련 전사"
trp_veteran_fighter_pl|"숙련 전사"
trp_champion_fighter|"투사"
trp_champion_fighter_pl|"투사"
trp_giant_novice_fighter|"신입 전사"
trp_giant_novice_fighter_pl|"신입 전사"
trp_giant_regular_fighter|"정규 전사"
trp_giant_regular_fighter_pl|"정규 전사"
trp_giant_veteran_fighter|"숙련 전사"
trp_giant_veteran_fighter_pl|"숙련 전사"
trp_giant_champion_fighter|"투사"
trp_giant_champion_fighter_pl|"투사"
trp_dwarf_champion_fighter|"드워프 전사"
trp_dwarf_champion_fighter_pl|"드워프 전사"
trp_elf_champion_fighter|"엘프 전사"
trp_elf_champion_fighter_pl|"엘프 전사"
trp_arena_training_fighter_1|"신입 전사"
trp_arena_training_fighter_1_pl|"신입 전사"
trp_arena_training_fighter_2|"신입 전사"
trp_arena_training_fighter_2_pl|"신입 전사"
trp_arena_training_fighter_3|"정규 전사"
trp_arena_training_fighter_3_pl|"정규 전사"
trp_arena_training_fighter_4|"정규 전사"
trp_arena_training_fighter_4_pl|"정규 전사"
trp_arena_training_fighter_5|"정규 전사"
trp_arena_training_fighter_5_pl|"정규 전사"
trp_arena_training_fighter_6|"숙련 전사"
trp_arena_training_fighter_6_pl|"숙련 전사"
trp_arena_training_fighter_7|"숙련 전사"
trp_arena_training_fighter_7_pl|"숙련 전사"
trp_arena_training_fighter_8|"숙련 전사"
trp_arena_training_fighter_8_pl|"숙련 전사"
trp_arena_training_fighter_9|"투사"
trp_arena_training_fighter_9_pl|"투사"
trp_arena_training_fighter_10|"투사"
trp_arena_training_fighter_10_pl|"투사"
trp_cattle|"소"
trp_cattle_pl|"소"
trp_farmer|"농부"
trp_farmer_pl|"농부"
trp_townsman|"시민"
trp_townsman_pl|"시민"
trp_k01_tol_recruit|"톨라니안 모집병 Lv3"
trp_k01_tol_recruit_pl|"톨라니안 모집병 Lv3"
trp_k01_tol_footman|"톨라니안 보병 Lv6"
trp_k01_tol_footman_pl|"톨라니안 보병 Lv6"
trp_k01_tol_bowman|"톨라니안 궁병 Lv9"
trp_k01_tol_bowman_pl|"톨라니안 궁병 Lv9"
trp_k01_tol_longbowman|"톨라니안 장궁병 Lv15"
trp_k01_tol_longbowman_pl|"톨라니안 장궁병 Lv15"
trp_k01_tol_vetlongbowman|"톨라니안 숙련 장궁병 Lv22"
trp_k01_tol_vetlongbowman_pl|"톨라니안 숙련 장궁병 Lv22"
trp_k01_tol_archer|"톨라니안 궁수 Lv33"
trp_k01_tol_archer_pl|"톨라니안 궁수 Lv33"
trp_k01_tol_headhunter|"톨라니안 헤드헌터 Lv31"
trp_k01_tol_headhunter_pl|"톨라니안 헤드헌터 Lv31"
trp_k01_tol_trainedfootman|"톨라니안 훈련 보병 Lv12"
trp_k01_tol_trainedfootman_pl|"톨라니안 훈련 보병 Lv12"
trp_k01_tol_vetfootman|"톨라니안 숙련 보병 Lv20"
trp_k01_tol_vetfootman_pl|"톨라니안 숙련 보병 Lv20"
trp_k01_tol_hacker|"톨라니안 해커 Lv33"
